,chemical formula,supercell,phase,i,degeneracy,total energy [eV],ref. total energy [meV/f.u.],directory
1427,Hf29La2O63Si,222,29,44,1,-12839944.4223883,34.27642261981964,Hf29La2O63Si_sc222/No29/44
1428,Hf29La2O63Si,222,29,45,1,-12839943.800002301,53.930717408657074,Hf29La2O63Si_sc222/No29/45
1429,Hf29La2O63Si,222,29,46,1,-12839943.987185901,48.01965636014938,Hf29La2O63Si_sc222/No29/46
1430,Hf29La2O63Si,222,61,43,1,-12839945.4879253,0.6278858184814453,Hf29La2O63Si_sc222/No61/43
1431,Hf29La2O63Si,222,61,44,1,-12839945.3272126,5.703023612499237,Hf29La2O63Si_sc222/No61/44
1432,Hf29La2O63Si,222,61,45,1,-12839945.9864834,-15.116054236888885,Hf29La2O63Si_sc222/No61/45
1433,Hf29La2O63Si,222,61,46,1,-12839944.8474613,20.853064715862274,Hf29La2O63Si_sc222/No61/46
1434,Hf29La2O63Si,222,61,47,1,-12839944.6301502,27.71552044153213,Hf29La2O63Si_sc222/No61/47
1435,Hf29La2O63Si,222,61,48,1,-12839944.854639,20.626400470733646,Hf29La2O63Si_sc222/No61/48
1436,Hf29La2O63Si,222,137,27,8,-12839945.0731009,13.72760373353958,Hf29La2O63Si_sc222/No137/27
1437,Hf29La2O63Si,222,137,28,4,-12839945.072677499,13.740974247455595,Hf29La2O63Si_sc222/No137/28
1438,Hf29La2O63Si,222,14,49,1,-12839945.8317013,-10.228198349475859,Hf29La2O63Si_sc222/No14/49
1439,Hf29La2O63Si,222,14,50,1,-12839945.5039642,0.12139415740966795,Hf29La2O63Si_sc222/No14/50
1440,Hf29La2O63Si,222,14,51,1,-12839944.7834775,22.87360578775406,Hf29La2O63Si_sc222/No14/51
1441,Hf29La2O63Si,222,14,52,1,-12839945.4091184,3.1165246963500977,Hf29La2O63Si_sc222/No14/52
1442,Hf29La2O63Si,222,14,53,1,-12839945.3776717,4.109578371047974,Hf29La2O63Si_sc222/No14/53
1443,Hf29La2O63Si,222,14,54,1,-12839944.816817,21.82077944278717,Hf29La2O63Si_sc222/No14/54
1444,Hf29La2O63Si,222,29,47,1,-12839945.754810499,-7.800068020820618,Hf29La2O63Si_sc222/No29/47
1445,Hf29La2O63Si,222,29,48,1,-12839945.3207301,5.907734155654907,Hf29La2O63Si_sc222/No29/48
1446,Hf29La2O63Si,222,29,49,1,-12839945.849258699,-10.782642662525175,Hf29La2O63Si_sc222/No29/49
1447,Hf29La2O63Si,222,61,49,1,-12839945.546782,-1.230746865272522,Hf29La2O63Si_sc222/No61/49
1448,Hf29La2O63Si,222,61,50,1,-12839945.1623282,10.909899473190308,Hf29La2O63Si_sc222/No61/50
1449,Hf29La2O63Si,222,61,51,1,-12839945.3720938,4.285722613334657,Hf29La2O63Si_sc222/No61/51
1450,Hf29La2O63Si,222,61,52,1,-12839945.0444642,14.631920516490936,Hf29La2O63Si_sc222/No61/52
1451,Hf29La2O63Si,222,61,53,1,-12839944.7164212,24.991173148155212,Hf29La2O63Si_sc222/No61/53
1452,Hf29La2O63Si,222,61,54,1,-12839944.9153807,18.708241641521454,Hf29La2O63Si_sc222/No61/54
1453,Hf29La2O63Si,222,137,29,8,-12839946.1234973,-19.4428089261055,Hf29La2O63Si_sc222/No137/29
1454,Hf29La2O63Si,222,137,30,8,-12839944.7984544,22.400651037693024,Hf29La2O63Si_sc222/No137/30
1455,Hf29La2O63Si,222,137,31,8,-12839945.8109206,-9.571965754032137,Hf29La2O63Si_sc222/No137/31
1456,Hf29La2O63Si,222,137,32,8,-12839946.1232084,-19.433685839176174,Hf29La2O63Si_sc222/No137/32
1457,Hf29La2O63Si,222,137,33,8,-12839945.999191195,-15.517352998256685,Hf29La2O63Si_sc222/No137/33
1458,Hf29La2O63Si,222,137,34,8,-12839945.8113997,-9.587095379829409,Hf29La2O63Si_sc222/No137/34
1459,Hf29La2O63Si,222,14,55,1,-12839946.3484425,-26.546341598033905,Hf29La2O63Si_sc222/No14/55
1460,Hf29La2O63Si,222,14,56,1,-12839945.746660901,-7.542712152004242,Hf29La2O63Si_sc222/No14/56
1461,Hf29La2O63Si,222,14,57,1,-12839945.5108154,-0.09495949745178224,Hf29La2O63Si_sc222/No14/57
1462,Hf29La2O63Si,222,14,58,1,-12839945.4478534,1.8933141827583315,Hf29La2O63Si_sc222/No14/58
1463,Hf29La2O63Si,222,14,59,1,-12839946.089371901,-18.365164697170254,Hf29La2O63Si_sc222/No14/59
1464,Hf29La2O63Si,222,14,60,1,-12839945.2555678,7.965491056442262,Hf29La2O63Si_sc222/No14/60
1465,Hf29La2O63Si,222,29,50,1,-12839944.791008802,22.63577520847321,Hf29La2O63Si_sc222/No29/50
1466,Hf29La2O63Si,222,29,51,1,-12839944.4518343,33.346548914909356,Hf29La2O63Si_sc222/No29/51
1467,Hf29La2O63Si,222,29,52,1,-12839943.9384476,49.55876046419144,Hf29La2O63Si_sc222/No29/52
1468,Hf29La2O63Si,222,29,53,1,-12839943.5191063,62.80111730098725,Hf29La2O63Si_sc222/No29/53
1469,Hf29La2O63Si,222,29,54,1,-12839943.706124099,56.89529210329056,Hf29La2O63Si_sc222/No29/54
1470,Hf29La2O63Si,222,61,55,1,-12839945.529013699,-0.6696426868438721,Hf29La2O63Si_sc222/No61/55
1471,Hf29La2O63Si,222,61,56,1,-12839944.958050301,17.36078053712845,Hf29La2O63Si_sc222/No61/56
1472,Hf29La2O63Si,222,61,57,1,-12839944.895570599,19.333823621273037,Hf29La2O63Si_sc222/No61/57
1473,Hf29La2O63Si,222,137,35,4,-12839945.666648598,-5.0160077810287484,Hf29La2O63Si_sc222/No137/35
1474,Hf29La2O63Si,222,137,36,8,-12839945.8109933,-9.574261605739594,Hf29La2O63Si_sc222/No137/36
1475,Hf29La2O63Si,222,137,37,8,-12839946.0996994,-18.691296339035034,Hf29La2O63Si_sc222/No137/37
1476,Hf29La2O63Si,222,137,38,4,-12839944.3369965,36.97300583124161,Hf29La2O63Si_sc222/No137/38
1477,Hf29La2O63Si,222,14,61,1,-12839946.7984649,-40.75757533311844,Hf29La2O63Si_sc222/No14/61
1478,Hf29La2O63Si,222,14,62,1,-12839945.6879565,-5.688888967037201,Hf29La2O63Si_sc222/No14/62
1479,Hf29La2O63Si,222,14,63,1,-12839945.5631523,-1.7477036714553833,Hf29La2O63Si_sc222/No14/63
1480,Hf29La2O63Si,222,14,64,1,-12839945.7898002,-8.905005812644957,Hf29La2O63Si_sc222/No14/64
1481,Hf29La2O63Si,222,14,65,1,-12839946.341649301,-26.331819474697113,Hf29La2O63Si_sc222/No14/65
1482,Hf29La2O63Si,222,14,66,1,-12839945.092664098,13.109818458557127,Hf29La2O63Si_sc222/No14/66
1483,Hf29La2O63Si,222,29,55,1,-12839944.985016,16.509232103824615,Hf29La2O63Si_sc222/No29/55
1484,Hf29La2O63Si,222,29,56,1,-12839945.282514399,7.11454576253891,Hf29La2O63Si_sc222/No29/56
1485,Hf29La2O63Si,222,29,57,1,-12839944.8743211,20.004860579967502,Hf29La2O63Si_sc222/No29/57
1486,Hf29La2O63Si,222,29,58,1,-12839944.3005979,38.12243521213532,Hf29La2O63Si_sc222/No29/58
1487,Hf29La2O63Si,222,29,59,1,-12839943.883883199,51.28184676170349,Hf29La2O63Si_sc222/No29/59
1488,Hf29La2O63Si,222,29,60,1,-12839944.2930226,38.36165529489517,Hf29La2O63Si_sc222/No29/60
1489,Hf29La2O63Si,222,61,58,1,-12839945.863491805,-11.23210906982422,Hf29La2O63Si_sc222/No61/58
1490,Hf29La2O63Si,222,61,59,1,-12839945.5668626,-1.864871084690094,Hf29La2O63Si_sc222/No61/59
1491,Hf29La2O63Si,222,61,60,1,-12839945.5812246,-2.3184078931808467,Hf29La2O63Si_sc222/No61/60
1492,Hf29La2O63Si,222,61,61,1,-12839945.4465905,1.933195233345032,Hf29La2O63Si_sc222/No61/61
1493,Hf29La2O63Si,222,61,62,1,-12839944.7737289,23.181456327438354,Hf29La2O63Si_sc222/No61/62
1494,Hf29La2O63Si,222,61,63,1,-12839945.086967,13.289726793766024,Hf29La2O63Si_sc222/No61/63
1495,Hf29La2O63Si,222,137,39,8,-12839945.7834762,-8.705300509929657,Hf29La2O63Si_sc222/No137/39
1496,Hf29La2O63Si,222,137,40,8,-12839946.502410302,-31.408482670784,Hf29La2O63Si_sc222/No137/40
1497,Hf29La2O63Si,222,137,41,8,-12839946.463067599,-30.16608160734177,Hf29La2O63Si_sc222/No137/41
1498,Hf29La2O63Si,222,137,42,8,-12839945.7884988,-8.863909006118773,Hf29La2O63Si_sc222/No137/42
1499,Hf29La2O63Si,222,137,43,8,-12839945.7902682,-8.919784784317018,Hf29La2O63Si_sc222/No137/43
1500,Hf29La2O63Si,222,137,44,8,-12839946.502857901,-31.422617375850677,Hf29La2O63Si_sc222/No137/44
1501,Hf29La2O63Si,222,14,67,1,-12839946.030869,-16.517704725265506,Hf29La2O63Si_sc222/No14/67
1502,Hf29La2O63Si,222,14,68,1,-12839945.583724301,-2.397345781326294,Hf29La2O63Si_sc222/No14/68
1503,Hf29La2O63Si,222,14,69,1,-12839946.8962291,-43.8448657989502,Hf29La2O63Si_sc222/No14/69
1504,Hf29La2O63Si,222,14,70,1,-12839945.3363031,5.4159552454948425,Hf29La2O63Si_sc222/No14/70
1505,Hf29La2O63Si,222,14,71,1,-12839945.523940599,-0.5094395279884338,Hf29La2O63Si_sc222/No14/71
1506,Hf29La2O63Si,222,14,72,1,-12839946.158010699,-20.532705843448642,Hf29La2O63Si_sc222/No14/72
1507,Hf29La2O63Si,222,29,61,1,-12839945.330475,5.600000500679016,Hf29La2O63Si_sc222/No29/61
1508,Hf29La2O63Si,222,29,62,1,-12839944.984960198,16.510994255542755,Hf29La2O63Si_sc222/No29/62
1509,Hf29La2O63Si,222,29,63,1,-12839944.7464557,24.04271531105041,Hf29La2O63Si_sc222/No29/63
1510,Hf29La2O63Si,222,29,64,1,-12839944.634379301,27.58196997642517,Hf29La2O63Si_sc222/No29/64
1511,Hf29La2O63Si,222,29,65,1,-12839943.873170402,51.6201456785202,Hf29La2O63Si_sc222/No29/65
1512,Hf29La2O63Si,222,61,64,1,-12839945.8121124,-9.609601557254793,Hf29La2O63Si_sc222/No61/64
1513,Hf29La2O63Si,222,61,65,1,-12839945.089182599,13.219760477542875,Hf29La2O63Si_sc222/No61/65
1514,Hf29La2O63Si,222,61,66,1,-12839945.703583099,-6.182360589504242,Hf29La2O63Si_sc222/No61/66
1515,Hf29La2O63Si,222,61,67,1,-12839944.7180015,24.94126898050308,Hf29La2O63Si_sc222/No61/67
1516,Hf29La2O63Si,222,61,68,1,-12839945.0792871,13.532249927520752,Hf29La2O63Si_sc222/No61/68
1517,Hf29La2O63Si,222,61,69,1,-12839944.9356217,18.069052100181576,Hf29La2O63Si_sc222/No61/69
1518,Hf29La2O63Si,222,14,73,1,-12839946.0143039,-15.994596302509306,Hf29La2O63Si_sc222/No14/73
1519,Hf29La2O63Si,222,14,74,1,-12839945.8197682,-9.851363718509674,Hf29La2O63Si_sc222/No14/74
1520,Hf29La2O63Si,222,14,75,1,-12839945.5966289,-2.8048595190048218,Hf29La2O63Si_sc222/No14/75
1521,Hf29La2O63Si,222,14,76,1,-12839945.3232415,5.828426778316497,Hf29La2O63Si_sc222/No14/76
1522,Hf29La2O63Si,222,14,77,1,-12839945.471995099,1.1309447288513184,Hf29La2O63Si_sc222/No14/77
1523,Hf29La2O63Si,222,14,78,1,-12839945.2262489,8.891351044178007,Hf29La2O63Si_sc222/No14/78
1524,Hf29La2O63Si,222,29,66,1,-12839945.7085572,-6.3394373059272775,Hf29La2O63Si_sc222/No29/66
1525,Hf29La2O63Si,222,29,67,1,-12839944.9280343,18.3086541891098,Hf29La2O63Si_sc222/No29/67
1526,Hf29La2O63Si,222,29,68,1,-12839945.188261699,10.090946793556213,Hf29La2O63Si_sc222/No29/68
1527,Hf29La2O63Si,222,29,69,1,-12839943.9000869,50.77015107870102,Hf29La2O63Si_sc222/No29/69
1528,Hf29La2O63Si,222,29,70,1,-12839944.0464532,46.148057341575615,Hf29La2O63Si_sc222/No29/70
1529,Hf29La2O63Si,222,61,70,1,-12839945.815956099,-9.73098158836365,Hf29La2O63Si_sc222/No61/70
1530,Hf29La2O63Si,222,61,71,1,-12839945.1676164,10.74290370941162,Hf29La2O63Si_sc222/No61/71
1531,Hf29La2O63Si,222,61,72,1,-12839945.494275,0.4273689389228821,Hf29La2O63Si_sc222/No61/72
1532,Hf29La2O63Si,222,61,73,1,-12839944.9671128,17.074596226215366,Hf29La2O63Si_sc222/No61/73
1533,Hf29La2O63Si,222,61,74,1,-12839944.7802733,22.974791049957275,Hf29La2O63Si_sc222/No61/74
1534,Hf29La2O63Si,222,61,75,1,-12839944.7560627,23.739336311817173,Hf29La2O63Si_sc222/No61/75
1535,Hf29La2O63Si,222,137,45,4,-12839945.8810356,-11.78612369298935,Hf29La2O63Si_sc222/No137/45
1536,Hf29La2O63Si,222,137,46,8,-12839946.502883801,-31.42343533039093,Hf29La2O63Si_sc222/No137/46
1537,Hf29La2O63Si,222,137,47,8,-12839945.1377164,11.687114238739015,Hf29La2O63Si_sc222/No137/47
1538,Hf29La2O63Si,222,137,48,4,-12839946.305947198,-25.204384684562683,Hf29La2O63Si_sc222/No137/48
1539,Hf29La2O63Si,222,14,79,1,-12839946.226585401,-22.698222637176514,Hf29La2O63Si_sc222/No14/79
1540,Hf29La2O63Si,222,14,80,1,-12839945.938602801,-13.604035258293152,Hf29La2O63Si_sc222/No14/80
1541,Hf29La2O63Si,222,14,81,1,-12839945.63115,-3.894999444484711,Hf29La2O63Si_sc222/No14/81
1542,Hf29La2O63Si,222,14,82,1,-12839945.559598401,-1.635475218296051,Hf29La2O63Si_sc222/No14/82
1543,Hf29La2O63Si,222,14,83,1,-12839945.90611,-12.577946901321411,Hf29La2O63Si_sc222/No14/83
1544,Hf29La2O63Si,222,14,84,1,-12839945.310350802,6.23550146818161,Hf29La2O63Si_sc222/No14/84
1545,Hf29La2O63Si,222,29,71,1,-12839945.1314676,11.884444773197176,Hf29La2O63Si_sc222/No29/71
1546,Hf29La2O63Si,222,29,72,1,-12839945.1733573,10.56161206960678,Hf29La2O63Si_sc222/No29/72
1547,Hf29La2O63Si,222,29,73,1,-12839944.5725423,29.534717321395874,Hf29La2O63Si_sc222/No29/73
1548,Hf29La2O63Si,222,29,74,1,-12839944.779249901,23.00710892677307,Hf29La2O63Si_sc222/No29/74
1549,Hf29La2O63Si,222,29,75,1,-12839944.239803901,40.042245805263526,Hf29La2O63Si_sc222/No29/75
1550,Hf29La2O63Si,222,61,76,1,-12839945.793213,-9.012778520584105,Hf29La2O63Si_sc222/No61/76
1551,Hf29La2O63Si,222,61,77,1,-12839945.031088,15.054326832294464,Hf29La2O63Si_sc222/No61/77
1552,Hf29La2O63Si,222,61,78,1,-12839946.2242104,-22.623222649097446,Hf29La2O63Si_sc222/No61/78
1553,Hf29La2O63Si,222,61,79,1,-12839944.968591,17.027916252613068,Hf29La2O63Si_sc222/No61/79
1554,Hf29La2O63Si,222,61,80,1,-12839944.917875301,18.62946474552155,Hf29La2O63Si_sc222/No61/80
1555,Hf29La2O63Si,222,61,81,1,-12839944.052552499,45.95544785261154,Hf29La2O63Si_sc222/No61/81
1556,Hf29La2O63Si,222,14,85,1,-12839946.4752603,-30.55111426115036,Hf29La2O63Si_sc222/No14/85
1557,Hf29La2O63Si,222,14,86,1,-12839945.952983,-14.05814677476883,Hf29La2O63Si_sc222/No14/86
1558,Hf29La2O63Si,222,14,87,1,-12839946.038464699,-16.757569015026093,Hf29La2O63Si_sc222/No14/87
1559,Hf29La2O63Si,222,14,88,1,-12839945.558516301,-1.6013036966323853,Hf29La2O63Si_sc222/No14/88
1560,Hf29La2O63Si,222,14,89,1,-12839946.1296148,-19.63599318265915,Hf29La2O63Si_sc222/No14/89
1561,Hf29La2O63Si,222,14,90,1,-12839945.4977173,0.3186647295951843,Hf29La2O63Si_sc222/No14/90
1562,Hf29La2O63Si,222,29,76,1,-12839944.824959401,21.563651025295254,Hf29La2O63Si_sc222/No29/76
1563,Hf29La2O63Si,222,29,77,1,-12839945.3435379,5.1874879002571115,Hf29La2O63Si_sc222/No29/77
1564,Hf29La2O63Si,222,29,78,1,-12839944.5954441,28.81150263547897,Hf29La2O63Si_sc222/No29/78
1565,Hf29La2O63Si,222,29,79,1,-12839944.2963287,38.25725215673447,Hf29La2O63Si_sc222/No29/79
1566,Hf29La2O63Si,222,29,80,1,-12839943.013036698,78.78226268291473,Hf29La2O63Si_sc222/No29/80
1567,Hf29La2O63Si,222,29,81,1,-12839943.4407765,65.27468991279602,Hf29La2O63Si_sc222/No29/81
1568,Hf29La2O63Si,222,61,82,1,-12839945.268442,7.558937430381775,Hf29La2O63Si_sc222/No61/82
1569,Hf29La2O63Si,222,61,83,1,-12839945.2116386,9.352728962898254,Hf29La2O63Si_sc222/No61/83
1570,Hf29La2O63Si,222,61,84,1,-12839945.735335901,-7.185080468654633,Hf29La2O63Si_sc222/No61/84
1571,Hf29La2O63Si,222,61,85,1,-12839944.881930001,19.764579474926,Hf29La2O63Si_sc222/No61/85
1572,Hf29La2O63Si,222,61,86,1,-12839945.0424994,14.693966805934904,Hf29La2O63Si_sc222/No61/86
1573,Hf29La2O63Si,222,61,87,1,-12839945.1990991,9.748713254928587,Hf29La2O63Si_sc222/No61/87
1574,Hf29La2O63Si,222,137,49,4,-12839946.101856401,-18.75941210985184,Hf29La2O63Si_sc222/No137/49
1575,Hf29La2O63Si,222,137,50,8,-12839946.2074196,-22.092986822128296,Hf29La2O63Si_sc222/No137/50
1576,Hf29La2O63Si,222,137,51,8,-12839946.0381351,-16.747160494327545,Hf29La2O63Si_sc222/No137/51
1577,Hf29La2O63Si,222,137,52,4,-12839946.208731402,-22.134412169456482,Hf29La2O63Si_sc222/No137/52
1578,Hf29La2O63Si,222,14,91,1,-12839946.531653501,-32.331952154636376,Hf29La2O63Si_sc222/No14/91
1579,Hf29La2O63Si,222,14,92,1,-12839945.877390599,-11.671018481254578,Hf29La2O63Si_sc222/No14/92
1580,Hf29La2O63Si,222,14,93,1,-12839945.7334045,-7.124088943004607,Hf29La2O63Si_sc222/No14/93
1581,Hf29La2O63Si,222,14,94,1,-12839946.0256994,-16.354454219341278,Hf29La2O63Si_sc222/No14/94
1582,Hf29La2O63Si,222,14,95,1,-12839946.144033099,-20.091307938098904,Hf29La2O63Si_sc222/No14/95
1583,Hf29La2O63Si,222,14,96,1,-12839945.6061444,-3.1053490042686462,Hf29La2O63Si_sc222/No14/96
1584,Hf29La2O63Si,222,29,82,1,-12839945.110248,12.554537415504456,Hf29La2O63Si_sc222/No29/82
1585,Hf29La2O63Si,222,29,83,1,-12839945.5356985,-0.8807416558265686,Hf29La2O63Si_sc222/No29/83
1586,Hf29La2O63Si,222,29,84,1,-12839944.5181033,31.253843665122986,Hf29La2O63Si_sc222/No29/84
1587,Hf29La2O63Si,222,29,85,1,-12839944.6553944,26.918335258960727,Hf29La2O63Si_sc222/No29/85
1588,Hf29La2O63Si,222,29,86,1,-12839943.939982198,49.51029944419861,Hf29La2O63Si_sc222/No29/86
1589,Hf29La2O63Si,222,61,88,1,-12839945.898122901,-12.325722634792328,Hf29La2O63Si_sc222/No61/88
1590,Hf29La2O63Si,222,61,89,1,-12839945.038655901,14.815340518951414,Hf29La2O63Si_sc222/No61/89
1591,Hf29La2O63Si,222,61,90,1,-12839945.131366,11.887653172016144,Hf29La2O63Si_sc222/No61/90
1592,Hf29La2O63Si,222,14,97,1,-12839946.200101,-21.86187320947647,Hf29La2O63Si_sc222/No14/97
1593,Hf29La2O63Si,222,14,98,1,-12839945.5930705,-2.692488968372345,Hf29La2O63Si_sc222/No14/98
1594,Hf29La2O63Si,222,14,99,1,-12839945.323220098,5.829102694988251,Hf29La2O63Si_sc222/No14/99
1595,Hf29La2O63Si,222,14,100,1,-12839945.7196548,-6.6898879408836365,Hf29La2O63Si_sc222/No14/100
1596,Hf29La2O63Si,222,14,101,1,-12839946.0781399,-18.010469973087307,Hf29La2O63Si_sc222/No14/101
1597,Hf29La2O63Si,222,14,102,1,-12839945.2009953,9.688833177089693,Hf29La2O63Si_sc222/No14/102
1598,Hf29La2O63Si,222,29,87,1,-12839945.1599269,10.985729932785034,Hf29La2O63Si_sc222/No29/87
1599,Hf29La2O63Si,222,29,88,1,-12839945.4140434,2.960998475551605,Hf29La2O63Si_sc222/No29/88
1600,Hf29La2O63Si,222,29,89,1,-12839944.5361894,30.68270367383957,Hf29La2O63Si_sc222/No29/89
1601,Hf29La2O63Si,222,29,90,1,-12839944.3780699,35.67595106363297,Hf29La2O63Si_sc222/No29/90
1602,Hf29La2O63Si,222,29,91,1,-12839943.771223199,54.83953094482422,Hf29La2O63Si_sc222/No29/91
1603,Hf29La2O63Si,222,29,92,1,-12839943.597424401,60.32791417837143,Hf29La2O63Si_sc222/No29/92
1604,Hf29La2O63Si,222,61,91,1,-12839944.447751699,33.47547310590744,Hf29La2O63Si_sc222/No61/91
1605,Hf29La2O63Si,222,61,92,1,-12839945.148218902,11.355456292629242,Hf29La2O63Si_sc222/No61/92
1606,Hf29La2O63Si,222,61,93,1,-12839944.583799,29.17924255132675,Hf29La2O63Si_sc222/No61/93
1607,Hf29La2O63Si,222,61,94,1,-12839943.848149901,52.41026681661606,Hf29La2O63Si_sc222/No61/94
1608,Hf29La2O63Si,222,61,95,1,-12839943.815510001,53.44100058078766,Hf29La2O63Si_sc222/No61/95
1609,Hf29La2O63Si,222,61,96,1,-12839944.0375652,46.428731083869934,Hf29La2O63Si_sc222/No61/96
1610,Hf29La2O63Si,222,14,103,1,-12839946.2516319,-23.489164769649506,Hf29La2O63Si_sc222/No14/103
1611,Hf29La2O63Si,222,14,104,1,-12839945.8600599,-11.123733222484589,Hf29La2O63Si_sc222/No14/104
1612,Hf29La2O63Si,222,14,105,1,-12839945.455464698,1.6529573798179626,Hf29La2O63Si_sc222/No14/105
1613,Hf29La2O63Si,222,29,93,1,-12839945.4019665,3.3423742055892944,Hf29La2O63Si_sc222/No29/93
1614,Hf29La2O63Si,222,29,94,1,-12839945.023841301,15.28317004442215,Hf29La2O63Si_sc222/No29/94
1615,Hf29La2O63Si,222,29,95,1,-12839945.188091401,10.096324801445007,Hf29La2O63Si_sc222/No29/95
1616,Hf29La2O63Si,222,29,96,1,-12839943.9855681,48.070744752883904,Hf29La2O63Si_sc222/No29/96
1617,Hf29La2O63Si,222,29,97,1,-12839943.615845699,59.746188938617706,Hf29La2O63Si_sc222/No29/97
1618,Hf29La2O63Si,222,61,97,1,-12839943.610597199,59.91193103790283,Hf29La2O63Si_sc222/No61/97
1619,Hf29La2O63Si,222,61,98,1,-12839944.9614456,17.253560483455658,Hf29La2O63Si_sc222/No61/98
1620,Hf29La2O63Si,222,61,99,1,-12839945.1109586,12.532097399234774,Hf29La2O63Si_sc222/No61/99
1621,Hf29La2O63Si,222,61,100,1,-12839945.4026314,3.3213773965835567,Hf29La2O63Si_sc222/No61/100
1622,Hf29La2O63Si,222,61,101,1,-12839943.985073801,48.08635413646698,Hf29La2O63Si_sc222/No61/101
1623,Hf29La2O63Si,222,61,102,1,-12839944.2230806,40.57034999132157,Hf29La2O63Si_sc222/No61/102
1624,Hf29La2O63Si,222,14,106,1,-12839946.2699621,-24.068013191223145,Hf29La2O63Si_sc222/No14/106
1625,Hf29La2O63Si,222,14,107,1,-12839945.4701409,1.1894983649253843,Hf29La2O63Si_sc222/No14/107
1626,Hf29La2O63Si,222,14,108,1,-12839945.5323836,-0.7760605216026306,Hf29La2O63Si_sc222/No14/108
1627,Hf29La2O63Si,222,14,109,1,-12839945.3375924,5.375240504741669,Hf29La2O63Si_sc222/No14/109
1628,Hf29La2O63Si,222,14,110,1,-12839945.6053016,-3.0787341594696045,Hf29La2O63Si_sc222/No14/110
1629,Hf29La2O63Si,222,14,111,1,-12839944.7309161,24.53343945741653,Hf29La2O63Si_sc222/No14/111
1630,Hf29La2O63Si,222,29,98,1,-12839945.310518302,6.230212032794952,Hf29La2O63Si_sc222/No29/98
1631,Hf29La2O63Si,222,29,99,1,-12839945.5698089,-1.9579120874404907,Hf29La2O63Si_sc222/No29/99
1632,Hf29La2O63Si,222,29,100,1,-12839945.1909425,10.006289958953856,Hf29La2O63Si_sc222/No29/100
1633,Hf29La2O63Si,222,29,101,1,-12839944.599624,28.679505705833435,Hf29La2O63Si_sc222/No29/101
1634,Hf29La2O63Si,222,29,102,1,-12839944.057050802,45.81339621543884,Hf29La2O63Si_sc222/No29/102
1635,Hf29La2O63Si,222,29,103,1,-12839944.288143301,38.51573842763901,Hf29La2O63Si_sc222/No29/103
1636,Hf29La2O63Si,222,61,103,1,-12839943.8362243,52.786864697933204,Hf29La2O63Si_sc222/No61/103
1637,Hf29La2O63Si,222,61,104,1,-12839945.1853086,10.184202671051024,Hf29La2O63Si_sc222/No61/104
1638,Hf29La2O63Si,222,61,105,1,-12839944.626408,27.83369529247284,Hf29La2O63Si_sc222/No61/105
1639,Hf29La2O63Si,222,61,106,1,-12839944.0515191,45.98808157444,Hf29La2O63Si_sc222/No61/106
1640,Hf29La2O63Si,222,61,107,1,-12839943.7557619,55.32778263092041,Hf29La2O63Si_sc222/No61/107
1641,Hf29La2O63Si,222,61,108,1,-12839944.229272198,40.37482583522797,Hf29La2O63Si_sc222/No61/108
1642,Hf29La2O63Si,222,14,112,1,-12839946.767427495,-39.777446687221534,Hf29La2O63Si_sc222/No14/112
1643,Hf29La2O63Si,222,14,113,1,-12839946.293192,-24.80158895254135,Hf29La2O63Si_sc222/No14/113
1644,Hf29La2O63Si,222,14,114,1,-12839946.3566447,-26.805358409881592,Hf29La2O63Si_sc222/No14/114
1645,Hf29La2O63Si,222,14,115,1,-12839945.374417,4.2123584151268005,Hf29La2O63Si_sc222/No14/115
1646,Hf29La2O63Si,222,14,116,1,-12839945.9290306,-13.30175518989563,Hf29La2O63Si_sc222/No14/116
1647,Hf29La2O63Si,222,14,117,1,-12839945.362465,4.5897899866104135,Hf29La2O63Si_sc222/No14/117
1648,Hf29La2O63Si,222,29,104,1,-12839946.0797288,-18.06064575910568,Hf29La2O63Si_sc222/No29/104
1649,Hf29La2O63Si,222,29,105,1,-12839945.626631401,-3.7523068189620967,Hf29La2O63Si_sc222/No29/105
1650,Hf29La2O63Si,222,29,106,1,-12839944.374669,35.78334790468215,Hf29La2O63Si_sc222/No29/106
1651,Hf29La2O63Si,222,29,107,1,-12839944.9468784,17.713577389717102,Hf29La2O63Si_sc222/No29/107
1652,Hf29La2O63Si,222,29,108,1,-12839943.350013198,68.14089947938919,Hf29La2O63Si_sc222/No29/108
1653,Hf29La2O63Si,222,29,109,1,-12839944.347346699,36.646157383918755,Hf29La2O63Si_sc222/No29/109
1654,Hf29La2O63Si,222,61,109,1,-12839944.9018559,19.13534051179886,Hf29La2O63Si_sc222/No61/109
1655,Hf29La2O63Si,222,61,110,1,-12839946.198816301,-21.82130366563797,Hf29La2O63Si_sc222/No61/110
1656,Hf29La2O63Si,222,61,111,1,-12839946.1531158,-20.37813001871109,Hf29La2O63Si_sc222/No61/111
1657,Hf29La2O63Si,222,14,118,1,-12839945.8718048,-11.49462479352951,Hf29La2O63Si_sc222/No14/118
1658,Hf29La2O63Si,222,14,119,1,-12839945.747705301,-7.575693190097809,Hf29La2O63Si_sc222/No14/119
1659,Hf29La2O63Si,222,14,120,1,-12839945.860596199,-11.1406689286232,Hf29La2O63Si_sc222/No14/120
1660,Hf29La2O63Si,222,14,121,1,-12839945.4863819,0.6766247153282166,Hf29La2O63Si_sc222/No14/121
